EUVI-A filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
7.47236e+00 5.00000e+00 2.36934e-02 2.90772e-01 7.42525e-03 2.60388e-02
7.48994e+00 5.00000e+00 2.31610e-02 2.75314e-01 7.28234e-03 2.51419e-02
7.50753e+00 5.00000e+00 2.26456e-02 2.60364e-01 7.14650e-03 2.42881e-02
7.52512e+00 5.00000e+00 2.21470e-02 2.45949e-01 7.01697e-03 2.34773e-02
7.54271e+00 5.00000e+00 2.16644e-02 2.32079e-01 6.89293e-03 2.27081e-02
7.56030e+00 5.00000e+00 2.11969e-02 2.18753e-01 6.77371e-03 2.19797e-02
7.57788e+00 5.00000e+00 2.07445e-02 2.05970e-01 6.65882e-03 2.12920e-02
7.59547e+00 5.00000e+00 2.03062e-02 1.93698e-01 6.54767e-03 2.06443e-02
7.61306e+00 5.00000e+00 1.98820e-02 1.81926e-01 6.43998e-03 2.00370e-02
7.63065e+00 5.00000e+00 1.94713e-02 1.70649e-01 6.33544e-03 1.94678e-02
7.64824e+00 5.00000e+00 1.90731e-02 1.59861e-01 6.23386e-03 1.89336e-02
7.66582e+00 5.00000e+00 1.86871e-02 1.49558e-01 6.13512e-03 1.84323e-02
7.68341e+00 5.00000e+00 1.83123e-02 1.39710e-01 6.03897e-03 1.79618e-02
7.70100e+00 5.00000e+00 1.79486e-02 1.30303e-01 5.94541e-03 1.75214e-02
7.71859e+00 5.00000e+00 1.75957e-02 1.21323e-01 5.85435e-03 1.71101e-02
7.73618e+00 5.00000e+00 1.72531e-02 1.12779e-01 5.76563e-03 1.67246e-02
7.75376e+00 5.00000e+00 1.69210e-02 1.04682e-01 5.67918e-03 1.63622e-02
7.77135e+00 5.00000e+00 1.65987e-02 9.70199e-02 5.59481e-03 1.60202e-02
7.78894e+00 5.00000e+00 1.62864e-02 8.97864e-02 5.51248e-03 1.56971e-02
7.80653e+00 5.00000e+00 1.59843e-02 8.29672e-02 5.43216e-03 1.53916e-02
7.82412e+00 5.00000e+00 1.56921e-02 7.65649e-02 5.35376e-03 1.51022e-02
7.84170e+00 5.00000e+00 1.54096e-02 7.06041e-02 5.27719e-03 1.48270e-02
7.85929e+00 5.00000e+00 1.51361e-02 6.50877e-02 5.20224e-03 1.45640e-02
7.87688e+00 5.00000e+00 1.48716e-02 6.00182e-02 5.12886e-03 1.43120e-02
7.89447e+00 5.00000e+00 1.46160e-02 5.53879e-02 5.05697e-03 1.40698e-02
7.91206e+00 5.00000e+00 1.43693e-02 5.11819e-02 4.98652e-03 1.38366e-02
7.92964e+00 5.00000e+00 1.41313e-02 4.73617e-02 4.91749e-03 1.36121e-02
7.94723e+00 5.00000e+00 1.39011e-02 4.38749e-02 4.84977e-03 1.33956e-02
7.96482e+00 5.00000e+00 1.36786e-02 4.06839e-02 4.78338e-03 1.31872e-02
7.98241e+00 5.00000e+00 1.34635e-02 3.77555e-02 4.71831e-03 1.29870e-02
8.00000e+00 5.00000e+00 1.32557e-02 3.50616e-02 4.65457e-03 1.27951e-02
4.50000e+00 5.53846e+00 3.82376e-08 8.44529e-07 8.27803e-05 9.51047e-04
4.51758e+00 5.53846e+00 8.46703e-08 1.70412e-06 1.17054e-04 1.63402e-03
4.53517e+00 5.53846e+00 1.83190e-07 3.36336e-06 1.58876e-04 2.85788e-03
4.55276e+00 5.53846e+00 3.88760e-07 6.52074e-06 2.09359e-04 5.04072e-03
4.57035e+00 5.53846e+00 8.12256e-07 1.24701e-05 2.70728e-04 8.88755e-03
4.58793e+00 5.53846e+00 1.67559e-06 2.36018e-05 3.46988e-04 1.55221e-02
4.60552e+00 5.53846e+00 3.42520e-06 4.43915e-05 4.45247e-04 2.66285e-02
4.62311e+00 5.53846e+00 6.94193e-06 8.30398e-05 5.75496e-04 4.46311e-02
4.64070e+00 5.53846e+00 1.39206e-05 1.54128e-04 7.49692e-04 7.31974e-02
4.65829e+00 5.53846e+00 2.75473e-05 2.83028e-04 9.84562e-04 1.17653e-01
4.67587e+00 5.53846e+00 5.36129e-05 5.12377e-04 1.30401e-03 1.85465e-01
4.69346e+00 5.53846e+00 1.02336e-04 9.11740e-04 1.74373e-03 2.86978e-01
4.71105e+00 5.53846e+00 1.90754e-04 1.58778e-03 2.35583e-03 4.35701e-01
4.72864e+00 5.53846e+00 3.46567e-04 2.70094e-03 3.20979e-03 6.49463e-01
4.74623e+00 5.53846e+00 6.13292e-04 4.48474e-03 4.39390e-03 9.51447e-01
4.76381e+00 5.53846e+00 1.05523e-03 7.25656e-03 6.02012e-03 1.37027e+00
4.78140e+00 5.53846e+00 1.76229e-03 1.14230e-02 8.22871e-03 1.94084e+00
4.79899e+00 5.53846e+00 2.84644e-03 1.74350e-02 1.11775e-02 2.70147e+00
4.81658e+00 5.53846e+00 4.43135e-03 2.57192e-02 1.50374e-02 3.69074e+00
4.83417e+00 5.53846e+00 6.64587e-03 3.66411e-02 2.00057e-02 4.93724e+00
4.85175e+00 5.53846e+00 9.59553e-03 5.03695e-02 2.62852e-02 6.44535e+00
4.86934e+00 5.53846e+00 1.33218e-02 6.67147e-02 3.40640e-02 8.18090e+00
4.88693e+00 5.53846e+00 1.77298e-02 8.48698e-02 4.34481e-02 1.00454e+01
4.90452e+00 5.53846e+00 2.25269e-02 1.03263e-01 5.44079e-02 1.18632e+01
4.92211e+00 5.53846e+00 2.73173e-02 1.20233e-01 6.68819e-02 1.34401e+01
4.93969e+00 5.53846e+00 3.18777e-02 1.35402e-01 8.10874e-02 1.46771e+01
4.95728e+00 5.53846e+00 3.60998e-02 1.49136e-01 9.74681e-02 1.55223e+01
4.97487e+00 5.53846e+00 3.99600e-02 1.62309e-01 1.16692e-01 1.59554e+01
4.99246e+00 5.53846e+00 4.35230e-02 1.76285e-01 1.39796e-01 1.59839e+01
5.01005e+00 5.53846e+00 4.69279e-02 1.92906e-01 1.68312e-01 1.56383e+01
5.02763e+00 5.53846e+00 5.03688e-02 2.13481e-01 2.03660e-01 1.49988e+01
5.04522e+00 5.53846e+00 5.41036e-02 2.38766e-01 2.46875e-01 1.41735e+01
5.06281e+00 5.53846e+00 5.84646e-02 2.69714e-01 2.98734e-01 1.32582e+01
5.08040e+00 5.53846e+00 6.39045e-02 3.07632e-01 3.59583e-01 1.23306e+01
5.09799e+00 5.53846e+00 7.10664e-02 3.54294e-01 4.28965e-01 1.14497e+01
5.11557e+00 5.53846e+00 8.08161e-02 4.11889e-01 5.05401e-01 1.06539e+01
5.13316e+00 5.53846e+00 9.39139e-02 4.82123e-01 5.87806e-01 9.94231e+00
5.15075e+00 5.53846e+00 1.11233e-01 5.66135e-01 6.74814e-01 9.30570e+00
5.16834e+00 5.53846e+00 1.34021e-01 6.64610e-01 7.64405e-01 8.73644e+00
5.18592e+00 5.53846e+00 1.64014e-01 7.77238e-01 8.53653e-01 8.22889e+00
5.20351e+00 5.53846e+00 2.03733e-01 9.02433e-01 9.38823e-01 7.77791e+00
5.22110e+00 5.53846e+00 2.56364e-01 1.03810e+00 1.01609e+00 7.37768e+00
5.23869e+00 5.53846e+00 3.25295e-01 1.18515e+00 1.08365e+00 7.01761e+00
5.25628e+00 5.53846e+00 4.14252e-01 1.34556e+00 1.14016e+00 6.68859e+00
5.27386e+00 5.53846e+00 5.26924e-01 1.52196e+00 1.18437e+00 6.38350e+00
5.29145e+00 5.53846e+00 6.66534e-01 1.71828e+00 1.21513e+00 6.09602e+00
5.30904e+00 5.53846e+00 8.34419e-01 1.93930e+00 1.23131e+00 5.82140e+00
5.32663e+00 5.53846e+00 1.03156e+00 2.18827e+00 1.23296e+00 5.55572e+00
5.34422e+00 5.53846e+00 1.25964e+00 2.46534e+00 1.22120e+00 5.29583e+00
5.36180e+00 5.53846e+00 1.51904e+00 2.76893e+00 1.19726e+00 5.03914e+00
5.37939e+00 5.53846e+00 1.80867e+00 3.09592e+00 1.16226e+00 4.78293e+00
5.39698e+00 5.53846e+00 2.12428e+00 3.43992e+00 1.11727e+00 4.52515e+00
5.41457e+00 5.53846e+00 2.45820e+00 3.79192e+00 1.06366e+00 4.26500e+00
5.43216e+00 5.53846e+00 2.80022e+00 4.14482e+00 1.00507e+00 4.00863e+00
5.44974e+00 5.53846e+00 3.13645e+00 4.49152e+00 9.45469e-01 3.76353e+00
5.46733e+00 5.53846e+00 3.44920e+00 4.82360e+00 8.87888e-01 3.53498e+00
5.48492e+00 5.53846e+00 3.71586e+00 5.12987e+00 8.34746e-01 3.32734e+00
5.50251e+00 5.53846e+00 3.91060e+00 5.39706e+00 7.87882e-01 3.14384e+00
5.52010e+00 5.53846e+00 4.01914e+00 5.61563e+00 7.48810e-01 2.98553e+00
5.53768e+00 5.53846e+00 4.06385e+00 5.79117e+00 7.18983e-01 2.84948e+00
5.55527e+00 5.53846e+00 4.07611e+00 5.93330e+00 6.99922e-01 2.73279e+00
5.57286e+00 5.53846e+00 4.08818e+00 6.05217e+00 6.93632e-01 2.63365e+00
5.59045e+00 5.53846e+00 4.13300e+00 6.15865e+00 7.02996e-01 2.55086e+00
5.60804e+00 5.53846e+00 4.24578e+00 6.26384e+00 7.32333e-01 2.48392e+00
5.62562e+00 5.53846e+00 4.44753e+00 6.37175e+00 7.83223e-01 2.43414e+00
5.64321e+00 5.53846e+00 4.74358e+00 6.47807e+00 8.53031e-01 2.40465e+00
5.66080e+00 5.53846e+00 5.14465e+00 6.57742e+00 9.38524e-01 2.39961e+00
5.67839e+00 5.53846e+00 5.66945e+00 6.66392e+00 1.03508e+00 2.42452e+00
5.69598e+00 5.53846e+00 6.34669e+00 6.73102e+00 1.13563e+00 2.48706e+00
5.71356e+00 5.53846e+00 7.21519e+00 6.77250e+00 1.23056e+00 2.59707e+00
5.73115e+00 5.53846e+00 8.30342e+00 6.79061e+00 1.31419e+00 2.75895e+00
5.74874e+00 5.53846e+00 9.62716e+00 6.79143e+00 1.38307e+00 2.97557e+00
5.76633e+00 5.53846e+00 1.11949e+01 6.78079e+00 1.43363e+00 3.25288e+00
5.78391e+00 5.53846e+00 1.29981e+01 6.76420e+00 1.46218e+00 3.59999e+00
5.80150e+00 5.53846e+00 1.50043e+01 6.74691e+00 1.46522e+00 4.03066e+00
5.81909e+00 5.53846e+00 1.71605e+01 6.73514e+00 1.44206e+00 4.55799e+00
5.83668e+00 5.53846e+00 1.94498e+01 6.73822e+00 1.39999e+00 5.18036e+00
5.85427e+00 5.53846e+00 2.18606e+01 6.76664e+00 1.34731e+00 5.88525e+00
5.87185e+00 5.53846e+00 2.43744e+01 6.83201e+00 1.29136e+00 6.64639e+00
5.88944e+00 5.53846e+00 2.69685e+01 6.94818e+00 1.23825e+00 7.42042e+00
5.90703e+00 5.53846e+00 2.96057e+01 7.13208e+00 1.19317e+00 8.14121e+00
5.92462e+00 5.53846e+00 3.22347e+01 7.39526e+00 1.15754e+00 8.74977e+00
5.94221e+00 5.53846e+00 3.47837e+01 7.74048e+00 1.12886e+00 9.21667e+00
5.95979e+00 5.53846e+00 3.71599e+01 8.17337e+00 1.10489e+00 9.51681e+00
5.97738e+00 5.53846e+00 3.92528e+01 8.70472e+00 1.08370e+00 9.62879e+00
