EUVI-B filters optically thin plasma response: [log K] [log cm-3] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26] [cm^5/10^26]
0 0.0 2 0 4
200 14
logT logNe 171 195 284 304
6.68090e+00 5.00000e+00 3.31430e-02 1.49106e-01 1.47772e-01 1.33038e-01
6.69849e+00 5.00000e+00 3.11710e-02 1.44620e-01 1.26199e-01 1.21276e-01
6.71608e+00 5.00000e+00 2.88923e-02 1.40585e-01 1.07853e-01 1.11337e-01
6.73366e+00 5.00000e+00 2.64758e-02 1.36654e-01 9.22362e-02 1.02852e-01
6.75125e+00 5.00000e+00 2.41394e-02 1.32527e-01 7.89075e-02 9.54873e-02
6.76884e+00 5.00000e+00 2.20386e-02 1.27935e-01 6.75237e-02 8.90012e-02
6.78643e+00 5.00000e+00 2.02765e-02 1.22634e-01 5.77909e-02 8.32084e-02
6.80401e+00 5.00000e+00 1.89248e-02 1.16423e-01 4.94665e-02 7.79678e-02
6.82160e+00 5.00000e+00 1.79837e-02 1.09291e-01 4.23315e-02 7.31590e-02
6.83919e+00 5.00000e+00 1.73555e-02 1.01562e-01 3.62118e-02 6.86899e-02
6.85678e+00 5.00000e+00 1.69601e-02 9.35352e-02 3.09568e-02 6.44838e-02
6.87437e+00 5.00000e+00 1.67394e-02 8.54458e-02 2.64399e-02 6.04780e-02
6.89195e+00 5.00000e+00 1.66494e-02 7.74762e-02 2.25561e-02 5.66230e-02
6.90954e+00 5.00000e+00 1.66543e-02 6.97669e-02 1.92120e-02 5.28729e-02
6.92713e+00 5.00000e+00 1.67197e-02 6.27703e-02 1.63570e-02 4.92102e-02
6.94472e+00 5.00000e+00 1.68104e-02 5.70453e-02 1.39540e-02 4.56307e-02
6.96231e+00 5.00000e+00 1.68913e-02 5.29653e-02 1.19571e-02 4.21294e-02
6.97989e+00 5.00000e+00 1.69262e-02 5.08520e-02 1.03198e-02 3.87040e-02
6.99748e+00 5.00000e+00 1.68778e-02 5.11487e-02 8.99473e-03 3.53468e-02
7.01507e+00 5.00000e+00 1.67150e-02 5.45002e-02 7.93895e-03 3.20739e-02
7.03266e+00 5.00000e+00 1.64545e-02 6.09970e-02 7.09435e-03 2.89857e-02
7.05025e+00 5.00000e+00 1.61285e-02 7.06314e-02 6.41196e-03 2.61778e-02
7.06783e+00 5.00000e+00 1.57664e-02 8.34272e-02 5.85767e-03 2.37082e-02
7.08542e+00 5.00000e+00 1.53937e-02 9.91918e-02 5.40653e-03 2.16046e-02
7.10301e+00 5.00000e+00 1.50338e-02 1.17141e-01 5.04177e-03 1.98835e-02
